Time(s),Voltage(V)
-102.1200000000,-0.0061093750
-102.0800000000,-0.0062656250
-102.0400000000,-0.0055312500
-102.0000000000,-0.0049218750
-101.9600000000,-0.0042343750
-101.9200000000,-0.0030937500
-101.8800000000,-0.0029062500
-101.8400000000,-0.0051093750
-101.8000000000,-0.0077968750
-101.7600000000,-0.0088750000
-101.7200000000,-0.0076875000
-101.6800000000,-0.0043906250
-101.6400000000,-0.0035000000
-101.6000000000,-0.0045000000
-101.5600000000,-0.0070937500
-101.5200000000,-0.0060625000
-101.4800000000,-0.0031093750
-101.4400000000,-0.0010000000
-101.4000000000,-0.0041250000
-101.3600000000,-0.0085625000
-101.3200000000,-0.0099375000
-101.2800000000,-0.0068281250
-101.2400000000,-0.0024218750
-101.2000000000,-0.0018281250
-101.1600000000,-0.0055937500
-101.1200000000,-0.0079687500
-101.0800000000,-0.0061406250
-101.0400000000,-0.0022968750
-101.0000000000,-0.0015937500
-100.9600000000,-0.0050625000
-100.9200000000,-0.0093281250
-100.8800000000,-0.0087343750
-100.8400000000,-0.0048437500
-100.8000000000,-0.0026875000
-100.7600000000,-0.0041093750
-100.7200000000,-0.0072187500
-100.6800000000,-0.0062500000
-100.6400000000,-0.0042812500
-100.6000000000,-0.0028750000
-100.5600000000,-0.0051562500
-100.5200000000,-0.0080312500
-100.4800000000,-0.0081093750
-100.4400000000,-0.0047656250
-100.4000000000,-0.0020937500
-100.3600000000,-0.0028437500
-100.3200000000,-0.0058125000
-100.2800000000,-0.0078593750
-100.2400000000,-0.0051718750
-100.2000000000,-0.0023593750
-100.1600000000,-0.0029843750
-100.1200000000,-0.0063125000
-100.0800000000,-0.0082031250
-100.0400000000,-0.0068750000
-100.0000000000,-0.0034687500
-99.9600000000,-0.0032187500
-99.9200000000,-0.0050625000
-99.8800000000,-0.0068906250
-99.8400000000,-0.0063125000
-99.8000000000,-0.0040468750
-99.7600000000,-0.0039218750
-99.7200000000,-0.0052812500
-99.6800000000,-0.0074375000
-99.6400000000,-0.0075468750
-99.6000000000,-0.0062500000
-99.5600000000,-0.0052812500
-99.5200000000,-0.0050625000
-99.4800000000,-0.0054062500
-99.4400000000,-0.0050625000
-99.4000000000,-0.0049843750
-99.3600000000,-0.0042656250
-99.3200000000,-0.0042187500
-99.2800000000,-0.0060781250
-99.2400000000,-0.0074531250
-99.2000000000,-0.0077343750
-99.1600000000,-0.0056250000
-99.1200000000,-0.0045000000
-99.0800000000,-0.0052187500
-99.0400000000,-0.0052812500
-99.0000000000,-0.0052031250
-98.9600000000,-0.0034062500
-98.9200000000,-0.0035156250
-98.8800000000,-0.0045781250
-98.8400000000,-0.0073593750
-98.8000000000,-0.0080468750
-98.7600000000,-0.0051875000
-98.7200000000,-0.0040000000
-98.6800000000,-0.0053281250
-98.6400000000,-0.0057500000
-98.6000000000,-0.0050937500
-98.5600000000,-0.0037656250
-98.5200000000,-0.0035468750
-98.4800000000,-0.0057500000
-98.4400000000,-0.0074375000
-98.4000000000,-0.0064062500
-98.3600000000,-0.0049687500
-98.3200000000,-0.0049687500
-98.2800000000,-0.0058437500
-98.2400000000,-0.0062031250
-98.2000000000,-0.0039531250
-98.1600000000,-0.0028281250
-98.1200000000,-0.0038593750
-98.0800000000,-0.0062500000
-98.0400000000,-0.0079218750
-98.0000000000,-0.0072500000
-97.9600000000,-0.0057656250
-97.9200000000,-0.0050781250
-97.8800000000,-0.0053593750
-97.8400000000,-0.0063125000
-97.8000000000,-0.0056718750
-97.7600000000,-0.0036875000
-97.7200000000,-0.0032187500
-97.6800000000,-0.0044375000
-97.6400000000,-0.0080781250
-97.6000000000,-0.0089218750
-97.5600000000,-0.0077500000
-97.5200000000,-0.0043906250
-97.4800000000,-0.0043281250
-97.4400000000,-0.0054843750
-97.4000000000,-0.0064375000
-97.3600000000,-0.0044687500
-97.3200000000,-0.0019687500
-97.2800000000,-0.0021562500
-97.2400000000,-0.0061250000
-97.2000000000,-0.0092500000
-97.1600000000,-0.0091718750
-97.1200000000,-0.0051250000
-97.0800000000,-0.0023281250
-97.0400000000,-0.0030000000
-97.0000000000,-0.0052812500
-96.9600000000,-0.0066562500
-96.9200000000,-0.0057968750
-96.8800000000,-0.0036406250
-96.8400000000,-0.0031718750
-96.8000000000,-0.0058437500
-96.7600000000,-0.0075625000
-96.7200000000,-0.0081562500
-96.6800000000,-0.0057187500
-96.6400000000,-0.0033750000
-96.6000000000,-0.0031562500
-96.5600000000,-0.0048125000
-96.5200000000,-0.0057031250
-96.4800000000,-0.0054375000
-96.4400000000,-0.0052031250
-96.4000000000,-0.0059843750
-96.3600000000,-0.0069531250
-96.3200000000,-0.0070312500
-96.2800000000,-0.0068437500
-96.2400000000,-0.0049062500
-96.2000000000,-0.0035156250
-96.1600000000,-0.0032031250
-96.1200000000,-0.0045312500
-96.0800000000,-0.0056718750
-96.0400000000,-0.0061093750
-96.0000000000,-0.0064218750
-95.9600000000,-0.0061093750
-95.9200000000,-0.0068281250
-95.8800000000,-0.0074218750
-95.8400000000,-0.0052812500
-95.8000000000,-0.0035156250
-95.7600000000,-0.0017500000
-95.7200000000,-0.0036562500
-95.6800000000,-0.0062656250
-95.6400000000,-0.0059375000
-95.6000000000,-0.0052187500
-95.5600000000,-0.0041562500
-95.5200000000,-0.0062343750
-95.4800000000,-0.0080781250
-95.4400000000,-0.0065625000
-95.4000000000,-0.0040156250
-95.3600000000,-0.0022968750
-95.3200000000,-0.0029687500
-95.2800000000,-0.0045156250
-95.2400000000,-0.0055781250
-95.2000000000,-0.0049531250
-95.1600000000,-0.0057343750
-95.1200000000,-0.0065000000
-95.0800000000,-0.0078281250
-95.0400000000,-0.0075156250
-95.0000000000,-0.0058750000
-94.9600000000,-0.0031093750
-94.9200000000,-0.0026562500
-94.8800000000,-0.0042656250
-94.8400000000,-0.0062343750
-94.8000000000,-0.0071250000
-94.7600000000,-0.0063437500
-94.7200000000,-0.0056250000
-94.6800000000,-0.0063750000
-94.6400000000,-0.0074375000
-94.6000000000,-0.0067031250
-94.5600000000,-0.0045156250
-94.5200000000,-0.0027031250
-94.4800000000,-0.0030781250
-94.4400000000,-0.0051562500
-94.4000000000,-0.0070000000
-94.3600000000,-0.0073125000
-94.3200000000,-0.0060781250
-94.2800000000,-0.0053281250
-94.2400000000,-0.0049062500
-94.2000000000,-0.0053281250
-94.1600000000,-0.0050937500
-94.1200000000,-0.0040937500
-94.0800000000,-0.0046250000
-94.0400000000,-0.0042343750
-94.0000000000,-0.0058437500
-93.9600000000,-0.0061093750
-93.9200000000,-0.0047656250
-93.8800000000,-0.0052031250
-93.8400000000,-0.0059062500
-93.8000000000,-0.0074843750
-93.7600000000,-0.0063906250
-93.7200000000,-0.0041875000
-93.6800000000,-0.0030625000
-93.6400000000,-0.0051406250
-93.6000000000,-0.0066718750
-93.5600000000,-0.0060468750
-93.5200000000,-0.0051875000
-93.4800000000,-0.0045000000
-93.4400000000,-0.0054531250
-93.4000000000,-0.0072968750
-93.3600000000,-0.0076562500
-93.3200000000,-0.0061718750
-93.2800000000,-0.0039687500
-93.2400000000,-0.0027812500
-93.2000000000,-0.0038281250
-93.1600000000,-0.0052500000
-93.1200000000,-0.0057031250
-93.0800000000,-0.0046718750
-93.0400000000,-0.0034375000
-93.0000000000,-0.0047500000
-92.9600000000,-0.0079843750
-92.9200000000,-0.0087031250
-92.8800000000,-0.0060625000
-92.8400000000,-0.0020312500
-92.8000000000,-0.0014375000
-92.7600000000,-0.0054843750
-92.7200000000,-0.0075312500
-92.6800000000,-0.0063750000
-92.6400000000,-0.0037187500
-92.6000000000,-0.0031406250
-92.5600000000,-0.0059843750
-92.5200000000,-0.0092187500
-92.4800000000,-0.0071093750
-92.4400000000,-0.0041406250
-92.4000000000,-0.0026406250
-92.3600000000,-0.0042031250
-92.3200000000,-0.0064218750
-92.2800000000,-0.0064843750
-92.2400000000,-0.0037031250
-92.2000000000,-0.0036718750
-92.1600000000,-0.0046718750
-92.1200000000,-0.0070468750
-92.0800000000,-0.0073906250
-92.0400000000,-0.0052812500
-92.0000000000,-0.0044687500
-91.9600000000,-0.0049375000
-91.9200000000,-0.0057031250
-91.8800000000,-0.0062343750
-91.8400000000,-0.0045468750
-91.8000000000,-0.0036406250
-91.7600000000,-0.0040781250
-91.7200000000,-0.0048125000
-91.6800000000,-0.0065468750
-91.6400000000,-0.0067500000
-91.6000000000,-0.0067968750
-91.5600000000,-0.0063593750
-91.5200000000,-0.0058750000
-91.4800000000,-0.0061718750
-91.4400000000,-0.0051562500
-91.4000000000,-0.0039843750
-91.3600000000,-0.0018281250
-91.3200000000,-0.0030781250
-91.2800000000,-0.0058125000
-91.2400000000,-0.0069062500
-91.2000000000,-0.0085781250
-91.1600000000,-0.0049531250
-91.1200000000,-0.0037343750
-91.0800000000,-0.0048750000
-91.0400000000,-0.0059531250
-91.0000000000,-0.0064843750
-90.9600000000,-0.0043593750
-90.9200000000,-0.0026875000
-90.8800000000,-0.0040937500
-90.8400000000,-0.0053125000
-90.8000000000,-0.0064218750
-90.7600000000,-0.0062031250
-90.7200000000,-0.0056875000
-90.6800000000,-0.0062812500
-90.6400000000,-0.0073281250
-90.6000000000,-0.0055781250
-90.5600000000,-0.0043437500
-90.5200000000,-0.0038906250
-90.4800000000,-0.0044687500
-90.4400000000,-0.0056562500
-90.4000000000,-0.0062343750
-90.3600000000,-0.0063437500
-90.3200000000,-0.0066875000
-90.2800000000,-0.0065468750
-90.2400000000,-0.0062187500
-90.2000000000,-0.0053437500
-90.1600000000,-0.0046406250
-90.1200000000,-0.0044218750
-90.0800000000,-0.0047343750
-90.0400000000,-0.0050000000
-90.0000000000,-0.0050312500
-89.9600000000,-0.0057031250
-89.9200000000,-0.0060625000
-89.8800000000,-0.0075156250
-89.8400000000,-0.0061406250
-89.8000000000,-0.0056250000
-89.7600000000,-0.0048437500
-89.7200000000,-0.0032187500
-89.6800000000,-0.0027968750
-89.6400000000,-0.0041718750
-89.6000000000,-0.0074843750
-89.5600000000,-0.0073906250
-89.5200000000,-0.0063750000
-89.4800000000,-0.0050625000
-89.4400000000,-0.0049218750
-89.4000000000,-0.0056875000
-89.3600000000,-0.0052656250
-89.3200000000,-0.0038125000
-89.2800000000,-0.0016093750
-89.2400000000,-0.0044218750
-89.2000000000,-0.0065468750
-89.1600000000,-0.0067656250
-89.1200000000,-0.0065312500
-89.0800000000,-0.0040156250
-89.0400000000,-0.0046875000
-89.0000000000,-0.0057343750
-88.9600000000,-0.0043281250
-88.9200000000,-0.0046718750
-88.8800000000,-0.0042343750
-88.8400000000,-0.0046875000
-88.8000000000,-0.0049062500
-88.7600000000,-0.0047812500
-88.7200000000,-0.0061093750
-88.6800000000,-0.0070312500
-88.6400000000,-0.0068593750
-88.6000000000,-0.0051406250
-88.5600000000,-0.0030156250
-88.5200000000,-0.0031562500
-88.4800000000,-0.0052812500
-88.4400000000,-0.0060156250
-88.4000000000,-0.0057187500
-88.3600000000,-0.0037656250
-88.3200000000,-0.0044687500
-88.2800000000,-0.0065625000
-88.2400000000,-0.0063593750
-88.2000000000,-0.0058750000
-88.1600000000,-0.0040468750
-88.1200000000,-0.0035937500
-88.0800000000,-0.0049843750
-88.0400000000,-0.0050468750
-88.0000000000,-0.0057343750
-87.9600000000,-0.0058281250
-87.9200000000,-0.0059375000
-87.8800000000,-0.0064375000
-87.8400000000,-0.0044531250
-87.8000000000,-0.0027343750
-87.7600000000,-0.0030156250
-87.7200000000,-0.0054375000
-87.6800000000,-0.0061406250
-87.6400000000,-0.0065937500
-87.6000000000,-0.0044687500
-87.5600000000,-0.0044062500
-87.5200000000,-0.0070625000
-87.4800000000,-0.0077031250
-87.4400000000,-0.0072656250
-87.4000000000,-0.0030156250
-87.3600000000,-0.0011875000
-87.3200000000,-0.0035781250
-87.2800000000,-0.0064062500
-87.2400000000,-0.0085156250
-87.2000000000,-0.0064843750
-87.1600000000,-0.0045781250
-87.1200000000,-0.0043593750
-87.0800000000,-0.0056406250
-87.0400000000,-0.0076250000
-87.0000000000,-0.0066250000
-86.9600000000,-0.0042968750
-86.9200000000,-0.0028906250
-86.8800000000,-0.0035468750
-86.8400000000,-0.0063281250
-86.8000000000,-0.0080312500
-86.7600000000,-0.0055000000
-86.7200000000,-0.0031718750
-86.6800000000,-0.0035156250
-86.6400000000,-0.0073281250
-86.6000000000,-0.0086406250
-86.5600000000,-0.0066250000
-86.5200000000,-0.0023437500
-86.4800000000,-0.0022031250
-86.4400000000,-0.0058437500
-86.4000000000,-0.0082812500
-86.3600000000,-0.0059843750
-86.3200000000,-0.0031875000
-86.2800000000,-0.0024531250
-86.2400000000,-0.0049062500
-86.2000000000,-0.0080000000
-86.1600000000,-0.0080312500
-86.1200000000,-0.0060468750
-86.0800000000,-0.0042812500
-86.0400000000,-0.0047343750
-86.0000000000,-0.0058750000
-85.9600000000,-0.0063593750
-85.9200000000,-0.0064843750
-85.8800000000,-0.0044687500
-85.8400000000,-0.0031093750
-85.8000000000,-0.0050468750
-85.7600000000,-0.0079531250
-85.7200000000,-0.0087968750
-85.6800000000,-0.0059531250
-85.6400000000,-0.0021562500
-85.6000000000,-0.0009218750
-85.5600000000,-0.0052656250
-85.5200000000,-0.0074218750
-85.4800000000,-0.0063750000
-85.4400000000,-0.0032500000
-85.4000000000,-0.0020156250
-85.3600000000,-0.0062500000
-85.3200000000,-0.0082031250
-85.2800000000,-0.0072656250
-85.2400000000,-0.0020156250
-85.2000000000,-0.0010156250
-85.1600000000,-0.0045781250
-85.1200000000,-0.0071875000
-85.0800000000,-0.0065937500
-85.0400000000,-0.0046562500
-85.0000000000,-0.0045000000
-84.9600000000,-0.0060625000
-84.9200000000,-0.0077812500
-84.8800000000,-0.0058281250
-84.8400000000,-0.0042968750
-84.8000000000,-0.0047343750
-84.7600000000,-0.0053906250
-84.7200000000,-0.0058125000
-84.6800000000,-0.0043281250
-84.6400000000,-0.0052031250
-84.6000000000,-0.0060937500
-84.5600000000,-0.0066093750
-84.5200000000,-0.0064218750
-84.4800000000,-0.0046718750
-84.4400000000,-0.0031093750
-84.4000000000,-0.0034843750
-84.3600000000,-0.0059062500
-84.3200000000,-0.0066406250
-84.2800000000,-0.0060156250
-84.2400000000,-0.0035312500
-84.2000000000,-0.0038281250
-84.1600000000,-0.0051875000
-84.1200000000,-0.0061250000
-84.0800000000,-0.0056875000
-84.0400000000,-0.0039531250
-84.0000000000,-0.0040937500
-83.9600000000,-0.0049531250
-83.9200000000,-0.0058125000
-83.8800000000,-0.0059062500
-83.8400000000,-0.0053750000
-83.8000000000,-0.0041250000
-83.7600000000,-0.0053437500
-83.7200000000,-0.0051406250
-83.6800000000,-0.0041250000
-83.6400000000,-0.0042343750
-83.6000000000,-0.0044375000
-83.5600000000,-0.0063750000
-83.5200000000,-0.0061718750
-83.4800000000,-0.0062187500
-83.4400000000,-0.0062500000
-83.4000000000,-0.0051562500
-83.3600000000,-0.0044687500
-83.3200000000,-0.0036562500
-83.2800000000,-0.0043437500
-83.2400000000,-0.0067968750
-83.2000000000,-0.0073750000
-83.1600000000,-0.0067812500
-83.1200000000,-0.0048281250
-83.0800000000,-0.0038281250
-83.0400000000,-0.0043750000
-83.0000000000,-0.0062656250
-82.9600000000,-0.0061562500
-82.9200000000,-0.0054062500
-82.8800000000,-0.0041093750
-82.8400000000,-0.0040312500
-82.8000000000,-0.0056250000
-82.7600000000,-0.0056562500
-82.7200000000,-0.0058593750
-82.6800000000,-0.0051875000
-82.6400000000,-0.0048906250
-82.6000000000,-0.0056093750
-82.5600000000,-0.0055312500
-82.5200000000,-0.0056562500
-82.4800000000,-0.0053125000
-82.4400000000,-0.0045468750
-82.4000000000,-0.0039843750
-82.3600000000,-0.0054375000
-82.3200000000,-0.0062812500
-82.2800000000,-0.0062343750
-82.2400000000,-0.0048593750
-82.2000000000,-0.0047187500
-82.1600000000,-0.0049531250
-82.1200000000,-0.0060156250
-82.0800000000,-0.0065468750
-82.0400000000,-0.0053906250
-82.0000000000,-0.0037031250
-81.9600000000,-0.0042968750
-81.9200000000,-0.0058750000
-81.8800000000,-0.0050468750
-81.8400000000,-0.0055468750
-81.8000000000,-0.0055937500
-81.7600000000,-0.0064218750
-81.7200000000,-0.0066718750
-81.6800000000,-0.0049375000
-81.6400000000,-0.0026250000
-81.6000000000,-0.0034531250
-81.5600000000,-0.0055312500
-81.5200000000,-0.0066406250
-81.4800000000,-0.0057812500
-81.4400000000,-0.0031093750
-81.4000000000,-0.0040625000
-81.3600000000,-0.0063437500
-81.3200000000,-0.0072656250
-81.2800000000,-0.0060312500
-81.2400000000,-0.0030312500
-81.2000000000,-0.0035000000
-81.1600000000,-0.0054218750
-81.1200000000,-0.0068906250
-81.0800000000,-0.0054531250
-81.0400000000,-0.0040468750
-81.0000000000,-0.0043437500
-80.9600000000,-0.0059843750
-80.9200000000,-0.0069687500
-80.8800000000,-0.0063593750
-80.8400000000,-0.0047031250
-80.8000000000,-0.0045781250
-80.7600000000,-0.0051718750
-80.7200000000,-0.0062187500
-80.6800000000,-0.0063593750
-80.6400000000,-0.0053906250
-80.6000000000,-0.0049218750
-80.5600000000,-0.0057656250
-80.5200000000,-0.0074062500
-80.4800000000,-0.0059843750
-80.4400000000,-0.0044218750
-80.4000000000,-0.0028437500
-80.3600000000,-0.0050312500
-80.3200000000,-0.0070468750
-80.2800000000,-0.0073906250
-80.2400000000,-0.0050781250
-80.2000000000,-0.0030468750
-80.1600000000,-0.0042656250
-80.1200000000,-0.0061562500
-80.0800000000,-0.0066250000
-80.0400000000,-0.0055937500
-80.0000000000,-0.0024687500
-79.9600000000,-0.0025937500
-79.9200000000,-0.0048281250
-79.8800000000,-0.0070312500
-79.8400000000,-0.0074062500
-79.8000000000,-0.0060625000
-79.7600000000,-0.0042656250
-79.7200000000,-0.0039062500
-79.6800000000,-0.0049218750
-79.6400000000,-0.0063593750
-79.6000000000,-0.0057500000
-79.5600000000,-0.0045312500
-79.5200000000,-0.0042187500
-79.4800000000,-0.0055625000
-79.4400000000,-0.0070468750
-79.4000000000,-0.0065781250
-79.3600000000,-0.0053125000
-79.3200000000,-0.0047812500
-79.2800000000,-0.0056406250
-79.2400000000,-0.0061562500
-79.2000000000,-0.0053437500
-79.1600000000,-0.0053281250
-79.1200000000,-0.0056250000
-79.0800000000,-0.0057187500
-79.0400000000,-0.0055000000
-79.0000000000,-0.0045156250
-78.9600000000,-0.0039687500
-78.9200000000,-0.0054843750
-78.8800000000,-0.0064687500
-78.8400000000,-0.0063125000
-78.8000000000,-0.0054687500
-78.7600000000,-0.0036406250
-78.7200000000,-0.0045625000
-78.6800000000,-0.0064531250
-78.6400000000,-0.0062031250
-78.6000000000,-0.0049843750
-78.5600000000,-0.0025156250
-78.5200000000,-0.0035000000
-78.4800000000,-0.0067500000
-78.4400000000,-0.0069375000
-78.4000000000,-0.0055156250
-78.3600000000,-0.0038593750
-78.3200000000,-0.0037031250
-78.2800000000,-0.0057031250
-78.2400000000,-0.0075156250
-78.2000000000,-0.0051093750
-78.1600000000,-0.0035468750
-78.1200000000,-0.0042656250
-78.0800000000,-0.0059218750
-78.0400000000,-0.0069687500
-78.0000000000,-0.0058593750
-77.9600000000,-0.0048593750
-77.9200000000,-0.0041718750
-77.8800000000,-0.0052656250
-77.8400000000,-0.0064531250
-77.8000000000,-0.0058125000
-77.7600000000,-0.0051406250
-77.7200000000,-0.0038437500
-77.6800000000,-0.0046093750
-77.6400000000,-0.0058906250
-77.6000000000,-0.0068437500
-77.5600000000,-0.0060312500
-77.5200000000,-0.0048281250
-77.4800000000,-0.0044843750
-77.4400000000,-0.0047500000
-77.4000000000,-0.0047656250
-77.3600000000,-0.0049375000
-77.3200000000,-0.0064062500
-77.2800000000,-0.0055000000
-77.2400000000,-0.0057343750
-77.2000000000,-0.0042343750
-77.1600000000,-0.0041562500
-77.1200000000,-0.0054375000
-77.0800000000,-0.0057343750
-77.0400000000,-0.0050781250
-77.0000000000,-0.0048281250
-76.9600000000,-0.0047343750
-76.9200000000,-0.0045468750
-76.8800000000,-0.0056875000
-76.8400000000,-0.0055468750
-76.8000000000,-0.0059843750
-76.7600000000,-0.0050312500
-76.7200000000,-0.0041875000
-76.6800000000,-0.0047656250
-76.6400000000,-0.0047500000
-76.6000000000,-0.0057187500
-76.5600000000,-0.0054062500
-76.5200000000,-0.0044531250
-76.4800000000,-0.0052500000
-76.4400000000,-0.0067500000
-76.4000000000,-0.0066562500
-76.3600000000,-0.0055000000
-76.3200000000,-0.0041718750
